Label;Object ID;Total Intensity CSU 561;Mean Intensity CSU 561;Total Intensity CSU 488;Mean Intensity CSU 488;Total Intensity CSU 405;Mean Intensity CSU 405;Area;Parent Object ID (MO);Parent Trace ID;cell cycle
nucleus;2576;3184321;21.342.634;2091914;14.020.872;4771483;31.980.449;1492;2744;-1;S
nucleus;2577;3707290;39.949.246;195861;21.105.711;2999509;32.322.295;928;2746;-1;G1
nucleus;2578;4703646;38.178.945;259125;21.032.874;4104015;33.311.809;1232;2746;-1;G1
nucleus;2579;3129587;16.567.427;266682;14.117.628;3891416;20.600.403;1889;2747;-1;G1
nucleus;2580;2917678;1.658.714;247037.98;14.044.229;3574446;20.320.898;1759;2747;-1;G1
nucleus;2581;1996911.9;11.243.873;249152;14.028.828;3624941;20.410.704;1776;2748;-1;G1
nucleus;2582;1995548;12.348.688;216445;13.393.874;3638091;22.512.939;1616;2748;-1;G1
nucleus;2584;3093198;23.648.303;3189393.8;24.383.745;4166315;31.852.561;1308;2751;-1;S
nucleus;2585;3872568;21.000.911;3991122;21.643.828;5236902;28.399.685;1844;2751;-1;S
nucleus;2586;1379742;94.697.461;6182441;42.432.676;6359250;43.646.191;1457;2752;-1;G2
nucleus;2587;1475717;86.248.804;6420816;37.526.687;5952174;3.478.769;1711;2752;-1;G2
nucleus;2588;2570936;20.518.245;2636826;21.044.102;5026827;40.118.333;1253;2753;-1;S
nucleus;2589;2856314;16.275.293;3045648;1.735.412;5251105;29.920.825;1755;2753;-1;S
nucleus;2590;6125452;51.647.993;228484;19.265.092;3280912;27.663.677;1186;2754;-1;G1
nucleus;2591;6366940;47.443.667;250182;18.642.474;3385556;2.522.769;1342;2754;-1;G1
nucleus;2593;3076757;17.805.306;246221.98;14.248.958;3334573;19.297.297;1728;2756;-1;G1
nucleus;2594;1794272;21.988.628;126477;15.499.632;2918726;35.768.701;816;2756;-1;G1
nucleus;2595;1215450;5.711.701;5853083.5;27.505.093;5896846;27.710.742;2128;2757;-1;G2
nucleus;2596;1148222;49.153.339;5589917;23.929.438;5388560;23.067.466;2336;2757;-1;G2
nucleus;2597;3839140;19.922.886;290634;15.082.201;4796725;2.489.219;1927;2758;-1;G1
nucleus;2598;1463479;21.490.146;104802;15.389.427;2189104;32.145.432;681;2758;-1;G1
nucleus;2600;2286967;14.889.108;212425;13.829.753;3507730;22.836.785;1536;2761;-1;G1
nucleus;2601;2657631;16.445.736;233065;14.422.339;3876969;23.991.145;1616;2761;-1;G1
nucleus;2602;2007216;84.764.191;1862468;7.865.152;6551581;27.667.148;2368;2762;-1;S
nucleus;2603;2172054;10.130.849;1874908;87.449.066;7087947;33.059.453;2144;2762;-1;S
nucleus;2604;10012060;42.262.812;795275;33.570.071;8280859;34.955.083;2369;2763;-1;G1
nucleus;2605;9083132;36.173.364;744811.94;29.661.966;7305143.5;29.092.566;2511;2763;-1;G1
nucleus;2606;2177389;16.396.001;168530;12.690.512;3580895;2.696.457;1328;2764;-1;G1
nucleus;2607;2285425;16.609.193;171675;12.476.381;4082660.8;2967.05.00;1376;2764;-1;G1
nucleus;2610;5812382;3.186.613;280206;1.536.217;5410816;29.664.561;1824;2770;-1;G1
nucleus;2611;7409963;28.945.168;375032;14.649.687;6473370;25.286.602;2560;2770;-1;G1
nucleus;2613;3166177;19.665.696;688553;42.767.267;3885279.8;24.132.173;1610;2774;-1;G1
nucleus;2614;3133131;20.749.211;687871;4.555.437;4280496;28.347.656;1510;2774;-1;G1
nucleus;2615;3448276;1.874.063;248960;13.530.435;3319084;1803.85;1840;2775;-1;G1
nucleus;2616;3292369;21.213.718;213435;13.752.255;3047266;19.634.446;1552;2775;-1;G1
nucleus;2617;1519866.1;13.102.294;136642;11.779.483;2623886;22.619.707;1160;2775;-1;G1
nucleus;2618;2099648;12.094.746;204923;11.804.321;2680376;15.439.954;1736;2775;-1;G1
nucleus;2620;1883052.9;12.654.926;199232;13.389.247;4200693;28.230.464;1488;2778;-1;G1
nucleus;2621;4204983;27.411.885;212651;13.862.517;3889973;25.358.364;1534;2778;-1;G1
nucleus;2622;2977401;25.104.561;160455;13.529.089;3275394;27.617.151;1186;2778;-1;G1
nucleus;2623;4999900;39.369.292;252990;19.920.473;3990065;31.417.834;1270;2779;-1;G1
nucleus;2624;3624159;39.307.581;185636;20.134.056;3083445;33.443.005;922;2779;-1;G1
nucleus;2626;1187364;65.672.791;5449446;30.140.742;8414508;4.654.042;1808;2781;-1;G2
nucleus;2627;1199892;58.588.477;5709115;27.876.538;8381798;40.926.748;2048;2781;-1;G2
nucleus;2628;3755893.2;63.616.077;5255639;89.018.274;15838387;26.826.536;5904;2782;-1;S
nucleus;2629;7382145;29.236.218;440247.03;17.435.526;6355755;25.171.306;2525;2782;-1;G1
nucleus;2630;7350704;31.426.694;408249;17.453.998;7882109;33.698.628;2339;2782;-1;G1
nucleus;2631;1523776;10.822.273;177847;12.631.179;3926712;27.888.579;1408;2783;-1;G1
nucleus;2632;1597965;10.739.012;187856;12.624.731;3979406;2.674.332;1488;2783;-1;G1
nucleus;2633;6332292;40.436.091;385211;24.598.404;5914008;37.765.059;1566;2784;-1;G1
nucleus;2634;9231618;39.485.107;551703;2.359.722;9495184;40.612.422;2338;2784;-1;G1
nucleus;2636;3677736;18.143.739;1830269;90.294.476;4011627;19.790.957;2027;2787;-1;S
nucleus;2637;3176693;17.677.758;1668450;92.846.411;3441883;19.153.495;1797;2787;-1;S
nucleus;2638;1014428;84.535.669;139234;11.602.834;3347525;27.896.042;1200;2788;-1;G1
nucleus;2639;1195303;75.461.047;176790;11.160.985;3005659;1.897.512;1584;2788;-1;G1
nucleus;2642;1591845;2.618.166;100413;16.515.295;2156114;35.462.402;608;2793;-1;G1
nucleus;2643;3428569;24.790.811;236099.02;17.071.512;4439457;32.100.195;1383;2793;-1;G1
nucleus;2645;2343826;18.720.656;1776904;14.192.524;6015110;48.044.009;1252;2796;-1;S
nucleus;2646;2238696;17.767.428;1551627;1231.45.00;5299562;42.060.015;1260;2796;-1;S
nucleus;2647;1565466;83.491.522;1349667;71.982.239;5049166;26.928.884;1875;2797;-1;S
nucleus;2648;1728303;97.479.016;1510932;85.218.951;5623066;3.171.498;1773;2797;-1;S
nucleus;2649;2036681;13.259.642;197867;12.881.966;6693201;43.575.527;1536;2799;-1;G1
nucleus;2650;2374105;14.838.157;216581;13.536.313;6782368;4238.98;1600;2799;-1;G1
nucleus;2651;3783522;28.319.775;2377236;17.793.683;4401450;32.944.985;1336;2800;-1;S
nucleus;2652;3387762.2;22.171.218;2201151;14.405.438;4641063;3.037.345;1528;2800;-1;S
nucleus;2653;4959719;33.153.201;268731;17.963.303;3831222;25.609.773;1496;2801;-1;G1
nucleus;2654;5159756;29.450.662;290250;1.656.678;3971082;22.665.994;1752;2801;-1;G1
nucleus;2656;6688102;40.830.903;287157;17.530.952;3386237;20.672.998;1638;2803;-1;G1
nucleus;2657;7912644;5.339.166;304750;20.563.428;3390240;22.876.113;1482;2803;-1;G1
nucleus;2658;2394301;14.117.341;2560063;15.094.711;4978102;29.352.017;1696;2804;-1;S
nucleus;2659;2605089;12.720.161;2933938;14.325.869;6092232;29.747.227;2048;2804;-1;S
nucleus;2660;3923036;33.587.637;186624;15.978.082;4025766;34.467.175;1168;2805;-1;G1
nucleus;2661;4008540;30.930.093;200882;15.500.154;4074899;31.442.122;1296;2805;-1;G1
nucleus;2665;4758816;29.321.108;1291899;79.599.445;4141647.2;25.518.467;1623;2811;-1;S
nucleus;2666;4144363;18.693.563;1209677;5.456.369;3691378;1.665.033;2217;2811;-1;S
nucleus;2669;4328123;31.615.215;1421274;10.381.841;3600076;26.297.122;1369;2814;-1;S
nucleus;2670;5291655;32.928.779;1633309;10.163.715;3858297.2;24.009.316;1607;2814;-1;S
nucleus;2671;2500632;15.947.908;210331;13.413.966;3659109.8;2.333.616;1568;2815;-1;G1
nucleus;2672;2667123;15.875.732;224693;13.374.583;4100978.8;24.410.588;1680;2815;-1;G1
nucleus;2674;3200460;23.378.086;213415;15.589.116;3331444;24.334.873;1369;2817;-1;G1
nucleus;2675;14730592;28.553.193;2343232;45.420.276;15768531;30.565.093;5159;2817;-1;S
nucleus;2676;4272554;15.259.121;3623366;12.940.593;5845131;20.875.469;2800;2817;-1;S
nucleus;2677;4512368;30.082.454;821707;54.780.469;3640537;24.270.247;1500;2818;-1;G1
nucleus;2678;3575292;32.267.979;635383;57.345.038;3670628;33.128.411;1108;2818;-1;G1
nucleus;2679;4260803;25.182.051;257754.98;15.233.746;4011026;23.705.828;1692;2819;-1;G1
nucleus;2680;3447577;24.696.111;213209;15.272.852;3707314.8;26.556.697;1396;2819;-1;G1
nucleus;2682;4073363.8;26.245.901;2269618;14.623.827;4861400;31.323.455;1552;2821;-1;S
nucleus;2683;4188743;25.172.734;2414580;14.510.697;4933973;29.651.279;1664;2821;-1;S
nucleus;2685;2121669;20.638.804;941186;9.155.506;2518389;24.497.947;1028;2823;-1;S
nucleus;2686;2591614;18.354.207;215338;15.250.566;3074520;21.774.221;1412;2823;-1;G1
nucleus;2687;3499331;21.521.101;1609498;9.898.512;3882460;23.877.368;1626;2823;-1;S
nucleus;2688;1999348.1;20.870.022;140233;146.381;2852442;29.774.968;958;2823;-1;G1
nucleus;2689;2834725;19.948.804;1092294;76.867.981;3690173;25.968.845;1421;2824;-1;S
nucleus;2690;2562219;21.843.298;973796;8.301.756;3407016.8;29.045.327;1173;2824;-1;S
nucleus;2691;3296816;25.070.845;1369765.9;10.416.471;4094229;31.134.822;1315;2824;-1;S
nucleus;2692;3499882;20.697.114;1585217;93.744.354;3905580.8;23.096.279;1691;2824;-1;S
nucleus;2693;1440760;60.031.665;5904216;24.600.901;7343763.5;30.599.014;2400;2825;-1;G2
nucleus;2694;1503134;58.716.174;6046810;23.620.352;7217386;28.192.915;2560;2825;-1;G2
nucleus;2696;1517263;99.362.347;3181828.8;20.837.124;6312946;41.342.148;1527;2830;-1;G2
nucleus;2697;1345764;93.912.354;3145067;21.947.432;6241644;43.556.484;1433;2830;-1;G2
nucleus;2699;4192384;2.516.437;1425015;85.535.114;3792427;22.763.667;1666;2832;-1;S
nucleus;2700;4081681.2;25.040.989;1369760;84.034.357;3408647.2;20.911.946;1630;2832;-1;S
nucleus;2701;3346506;23.175.249;268131;18.568.629;3479873;24.098.843;1444;2833;-1;G1
nucleus;2702;2856494;22.386.316;233893;18.330.173;3271340;25.637.461;1276;2833;-1;G1
nucleus;2704;3704516.8;30.974.221;191896;16.044.817;3879838;32.440.117;1196;2836;-1;G1
nucleus;2705;2664565;22.428.999;319025;26.853.955;3887640;32.724.243;1188;2836;-1;G1
nucleus;2706;3640210.2;26.150.935;211924;15.224.425;3703299;2.660.416;1392;2837;-1;G1
nucleus;2707;3641524;27.094.673;207295;15.423.735;3845266;2.861.061;1344;2837;-1;G1
nucleus;2708;2684008;17.739.644;195893;12.947.324;3891457;25.720.139;1513;2838;-1;G1
nucleus;2709;2131903;22.046.567;133826;13.839.297;2961681;30.627.517;967;2838;-1;G1
nucleus;2710;2837139;19.784.791;196070;13.672.943;3353187;23.383.452;1434;2839;-1;G1
nucleus;2711;2974075;19.489.352;213229;13.973.067;3374723;22.114.829;1526;2839;-1;G1
nucleus;2712;1337983;64.264.313;4380498;21.039.856;7487488;35.962.959;2082;2841;-1;G2
nucleus;2713;1370947;64.973.792;3525847;16.710.176;7921484;37.542.578;2110;2841;-1;G2
nucleus;2715;1182709;90.145.502;155269;11.834.528;3858529.8;29.409.526;1312;2843;-1;G1
nucleus;2716;1145784;84.248.822;164821;12.119.191;3883128;28.552.412;1360;2843;-1;G1
nucleus;2717;1398278;73.131.696;5419290;28.343.567;6058927;31.688.948;1912;2844;-1;G2
nucleus;2718;1444445;68.652.332;5959823;28.326.155;6496733;30.878.008;2104;2844;-1;G2
nucleus;2719;4614801;30.602.129;853712;56.612.201;3258162;2.160.585;1508;2846;-1;G1
nucleus;2720;4097461.2;25.673.315;768795;48.170.114;3100401;19.426.072;1596;2846;-1;G1
nucleus;2721;2390484;17.786.339;184914;13.758.482;2958404.8;22.011.941;1344;2847;-1;G1
nucleus;2722;2731782;16.107.205;223862.02;13.199.411;3177376;18.734.529;1696;2847;-1;G1
nucleus;2723;1567474;10.067.271;181838;11.678.741;3108392;19.963.982;1557;2848;-1;G1
nucleus;2724;1108074;11.800.575;110334;11.750.159;2611995;27.816.772;939;2848;-1;G1
nucleus;2725;1834458;16.379.089;144943;12.941.339;3756946;3.354.416;1120;2849;-1;G1
nucleus;2726;1979069;15.857.925;161673;12.954.567;3754804;3.008.657;1248;2849;-1;G1
nucleus;2727;6362480;26.043.716;5009113;20.503.943;5683305;2.326.363;2443;2850;-1;S
nucleus;2728;8098161;66.324.004;1730299.9;14.171.171;3402215.2;2.786.417;1221;2850;-1;S
nucleus;2729;2218526;1.295.868;3606384;21.065.327;6881450;40.195.386;1712;2851;-1;S
nucleus;2730;2727158;11.068.011;4576940;18.575.243;7693035.5;31.221.736;2464;2851;-1;S
nucleus;2731;5120712;35.759.163;251580;17.568.436;4208405;29.388.303;1432;2852;-1;G1
nucleus;2732;4643015;24.696.887;289977;15.424.309;4463211;23.740.483;1880;2852;-1;G1
nucleus;2733;1908027.1;11.712.874;207663;12.747.882;3513060.2;21.565.747;1629;2854;-1;G1
nucleus;2734;2119614;11.208.959;240511;1.271.872;3503454;18.526.991;1891;2854;-1;G1
nucleus;2735;3213323;17.229.614;1916636;10.276.869;4813057;25.807.275;1865;2856;-1;S
nucleus;2736;2955451;2.213.821;1731325;12.968.727;4542214;34.024.075;1335;2856;-1;S
nucleus;2737;1631539;81.986.884;2666489;13.399.442;4901226;24.629.277;1990;2857;-1;G2
nucleus;2738;1372052;72.903.931;2677498;14.226.876;4723791;25.099.846;1882;2857;-1;G2
nucleus;2740;2685031;18.466.514;303730;20.889.272;3436042;2.363.165;1454;2859;-1;G1
nucleus;2741;2444980;18.164.785;280932;2.087.162;2874814.2;21.358.203;1346;2859;-1;G1
nucleus;2742;1735687;79.472.845;3669798;16.803.104;7709872;35.301.611;2184;2860;-1;G2
nucleus;2743;1428017;83.024.243;3263967;18.976.553;7709735.5;44.824.043;1720;2860;-1;G2
nucleus;2744;1713946;1.022.031;4492405;26.788.342;6959550;4150;1677;2861;-1;G2
nucleus;2745;2268880;99.730.988;5828306.5;25.618.931;8551817;37.590.405;2275;2861;-1;G2
nucleus;2746;3907135;20.574.697;1103635;58.116.638;4313548;22.714.839;1899;2862;-1;S
nucleus;2747;4860407;23.311.304;1419931;68.102.203;4482118;21.496.968;2085;2862;-1;S
nucleus;2748;3196709.8;21.955.425;3255061.8;22.356.194;5709421;39.213.057;1456;2863;-1;S
nucleus;2749;3993823;19.501.089;4020346;19.630.596;6189216;30.220.781;2048;2863;-1;S
nucleus;2750;2399025;22.090.469;2414347;22.231.555;4162767;38.331.189;1086;2864;-1;S
nucleus;2751;2609640;21.147.812;2630822;21.319.465;4363527;35.360.835;1234;2864;-1;S
nucleus;2752;1494405;65.774.866;3560590;15.671.611;6743394.5;29.680.435;2272;2865;-1;G2
nucleus;2753;1492037;65.670.642;3464744;15.249.753;6217333;27.365.022;2272;2865;-1;G2
nucleus;2754;4083240;3.187.541;656843;512.758;2862582.2;22.346.465;1281;2866;-1;G1
nucleus;2755;3865949;32.679.197;612112.94;51.742.432;2538270;21.456.213;1183;2866;-1;G1
nucleus;2756;1972014.1;22.307.852;196683;22.249.208;2344106;26.517.036;884;2867;-1;G1
nucleus;2757;1696999;19.732.546;182078;2.117.186;2011476;23.389.255;860;2867;-1;G1
nucleus;2759;1042150;66.463.647;3495274;22.291.289;6125513;39.065.771;1568;2872;-1;G2
nucleus;2760;2463539;18.776.974;2242515;1.709.234;3521374;26.839.741;1312;2872;-1;S
nucleus;2761;3180941;20.031.115;3106117;1.955.993;5362873;3.377.124;1588;2873;-1;S
nucleus;2762;3318522;18.074.739;3189419;17.371.564;5619983;30.609.929;1836;2873;-1;S
nucleus;2763;5272015;32.847.446;263477;16.416.013;4008679;24.976.194;1605;2874;-1;G1
nucleus;2764;3949515;3.757.864;177518;1.689.039;4072101;38.745.015;1051;2874;-1;G1
nucleus;2766;5347718;38.197.986;249832;17.845.143;4218722;30.133.728;1400;2876;-1;G1
nucleus;2767;3034265;37.552.786;145898;18.056.683;1901997.1;23.539.568;808;2876;-1;G1
nucleus;2768;6288499;25.397.815;357253;14.428.635;6658908;26.893.813;2476;2877;-1;G1
nucleus;2769;4183484;25.571.418;233554;14.275.917;6908902.5;42.230.454;1636;2877;-1;G1
nucleus;2770;4382883;17.962.635;357434;14.648.935;4561905;18.696.332;2440;2878;-1;G1
nucleus;2771;2681074;19.598.494;204338;14.936.989;4117802;30.100.891;1368;2878;-1;G1
nucleus;2773;3936674;22.874.341;1642836;95.458.221;4186570;24.326.379;1721;2880;-1;S
nucleus;2774;3888323.2;23.269.438;1570676;93.996.167;4209427;25.191.064;1671;2880;-1;S
nucleus;2775;3235461;19.632.651;1165112;70.698.541;4319822;26.212.512;1648;2881;-1;S
nucleus;2776;2814733;17.417.903;1072716;66.380.939;4141084.8;25.625.525;1616;2881;-1;S
nucleus;2777;3007348;19.179.515;2937596;18.734.668;5911331;37.699.814;1568;2882;-1;S
nucleus;2778;1812732.9;21.376.567;1925001;22.700.483;3858113;45.496.616;848;2882;-1;S
nucleus;2781;1330742;59.835.522;3108477;13.976.965;7681986;34.541.304;2224;2886;-1;G2
nucleus;2782;830136.06;58.460.284;1887402.9;1.329.157;4672170;32.902.605;1420;2886;-1;G2
nucleus;2783;2013828;10.227.669;3840163;19.503.113;6484158;32.931.223;1969;2887;-1;G2
nucleus;2784;2033489;94.186.615;3380296;15.656.768;6957290;32.224.595;2159;2887;-1;S
nucleus;2785;2043414;19.535.507;1196563;11.439.417;4417168;42.229.141;1046;2888;-1;S
nucleus;2786;2970048;19.826.755;1686329.1;11.257.203;6094471;40.684.053;1498;2888;-1;S
nucleus;2789;2827582.8;21.800.947;198604;15.312.567;3665669;28.262.676;1297;2891;-1;G1
nucleus;2790;3455734;20.387.811;251153.98;14.817.345;4107645;24.233.894;1695;2891;-1;G1
nucleus;2791;6916324;33.771.113;417837;20.402.197;6877000;33.579.102;2048;2892;-1;G1
nucleus;2792;5930206;30.133.162;385187;1.957.251;6230072;3.165.687;1968;2892;-1;G1
nucleus;2794;1589394.9;11.559.236;167859;12.207.927;3022789;21.983.921;1375;2894;-1;G1
nucleus;2795;1586019;12.381.101;159190;1.242.701;2926613;22.846.316;1281;2894;-1;G1
nucleus;2796;1381271;10.867.593;152483;11.997.089;3385494;2.663.646;1271;2895;-1;G1
nucleus;2797;1524504;93.815.631;189661;11.671.446;3848895;23.685.508;1625;2895;-1;G1
nucleus;2800;5841875;40.795.217;1208589;84.398.676;3510941;24.517.744;1432;2901;-1;S
nucleus;2801;8030481;36.769.602;1700948;77.882.233;4568269;20.916.982;2184;2901;-1;S
nucleus;2802;4339981;32.267.517;2998316;22.292.312;4274726;31.782.349;1345;2903;-1;S
nucleus;2803;2664625;34.030.972;1893144;24.178.083;2718029;34.713.015;783;2903;-1;S
nucleus;2804;7834684.5;41.541.274;808968;4.289.332;4102395.8;21.751.833;1886;2904;-1;G1
nucleus;2805;9290498;45.319.502;916720;44.718.048;3810905;1.858.978;2050;2904;-1;G1
nucleus;2806;5862264.5;21.536.606;4747656;17.441.793;5894471.5;21.654.929;2722;2905;-1;S
nucleus;2807;1953717;22.251.902;1552766;17.685.262;2014972;22.949.568;878;2905;-1;S
nucleus;2808;3730333;17.546.251;271467;12.768.909;3665524;17.241.411;2126;2906;-1;G1
nucleus;2809;2394512;17.177.274;176948;12.693.544;2367229;16.981.556;1394;2906;-1;G1
nucleus;2810;1384345;95.209.424;1593558.1;10.959.822;5812066;39.972.944;1454;2907;-1;G2
nucleus;2811;1302703;97.947.595;1616490;1.215.406;5812765;4370.05.00;1330;2907;-1;G2
nucleus;2813;1071263;59.780.304;2061390;11.503.292;6756038;37.701.106;1792;2909;-1;G2
nucleus;2814;1377072;65.202.271;2065304;97.789.014;6616534;31.328.286;2112;2909;-1;G2
nucleus;2815;2314586;14.044.818;2734835;16.594.873;4748991;28.816.692;1648;2910;-1;S
nucleus;2816;2585107;13.243.376;3216823;16.479.626;5150095;26.383.684;1952;2910;-1;S
nucleus;2820;2075939;28.359.822;116807;1.595.724;2286060;31.230.327;732;2914;-1;G1
nucleus;2821;5083605;24.024.597;308692;14.588.469;3955476;18.693.176;2116;2914;-1;G1
nucleus;2822;3549152;20.527.195;279925;16.189.995;4045150;23.395.894;1729;2915;-1;G1
nucleus;2823;2533650;21.417.161;187244;15.827.895;3317857;28.046.128;1183;2915;-1;G1
nucleus;2824;3803254;24.890.405;391934;25.650.131;3060542;20.029.725;1528;2916;-1;G1
nucleus;2825;3236991;2.953.459;312468;28.509.854;3257869;29.725.083;1096;2916;-1;G1
nucleus;2828;2918728;19.828.315;215181;14.618.274;2744443;18.644.314;1472;2919;-1;G1
nucleus;2829;2954877;23.676.899;195003.02;15.625.241;2750022;22.035.432;1248;2919;-1;G1
nucleus;2830;3983066;33.584.031;198179.98;16.709.949;3485903;2939.21.00;1186;2920;-1;G1
nucleus;2831;4269543;31.814.775;228769;1.704.687;3634120;2.707.988;1342;2920;-1;G1
nucleus;2833;3982229;19.981.079;276719;13.884.546;3999245;20.066.458;1993;2923;-1;G1
nucleus;2834;3841092;22.126.106;238044;13.712.212;3772069;21.728.508;1736;2923;-1;G1
nucleus;2835;7760722.5;15.255.991;1923737;3.781.673;12042589;23.673.264;5087;2923;-1;S
nucleus;2836;1154818;10.614.136;131622;1.209.761;3112017;28.603.098;1088;2923;-1;G1
nucleus;2837;4614367;29.503.625;238638.98;15.258.247;4090241.8;26.152.441;1564;2924;-1;G1
nucleus;2838;3720140;33.097.332;182677;16.252.402;3648768;32.462.349;1124;2924;-1;G1
nucleus;2839;2087998;12.646.869;193283;11.707.026;3911264.2;23.690.273;1651;2926;-1;G1
nucleus;2840;1903687.1;1.370.545;164630;11.852.412;3873317;27.885.652;1389;2926;-1;G1
nucleus;2841;2399711;14.447.388;203205;12.233.895;4011689;24.152.251;1661;2927;-1;G1
nucleus;2842;2407608;14.170.736;206436;12.150.442;4033081;23.737.969;1699;2927;-1;G1
nucleus;2844;1773447;98.964.679;3604093;20.112.126;6446149;35.971.814;1792;2930;-1;G2
nucleus;2845;1529220;10.060.658;3613849;23.775.322;6207942;40.841.724;1520;2930;-1;G2
nucleus;2847;3609520;18.557.943;2135528;10.979.579;4840860;2.488.874;1945;2933;-1;S
nucleus;2848;3245518;21.479.272;1889765;12.506.718;4332832;28.675.261;1511;2933;-1;S
